name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Melbourne,Australia",2010-07-20,12.1,1.4,6.9,12.1,-1.9,4.6,4,82.6,3.375,100,12.5,rain,,,,25.9,343.8,1023.9,73.9,18.9,51.6,4.3,2,,2010-07-20T07:30:07,2010-07-20T17:23:05,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-21,12.1,3.9,7.5,12.1,0.9,6.5,5.9,90.3,0,0,0,,,,,14.8,250.8,1029.4,54.4,14.2,92.9,8,4,,2010-07-21T07:29:29,2010-07-21T17:23:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-22,13.1,4.3,8.9,13.1,1.2,8.2,8.1,94.6,0.734,100,16.67,rain,,,,21.4,251.4,1032.3,82.2,10.9,57.6,5,3,,2010-07-22T07:28:49,2010-07-22T17:24:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-23,11.6,9.1,10.2,11.6,7.3,9.8,8,86.9,0,0,0,,,,,12,220,1034.1,96,11.3,50.7,4.4,2,,2010-07-23T07:28:08,2010-07-23T17:25:22,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-24,11.2,6,9.1,11.2,4.1,8.7,6.5,84.1,0.082,100,4.17,rain,,,,12.6,252.9,1031.2,88.6,16.3,62.4,5.4,3,,2010-07-24T07:27:25,2010-07-24T17:26:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-25,13.5,5.8,9.1,13.5,3.7,8.3,6.7,85.5,0.024,100,4.17,rain,,,,16.6,240.8,1031.4,67.3,17.7,122.8,10.4,5,,2010-07-25T07:26:41,2010-07-25T17:26:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-26,15.1,3.3,7.9,15.1,0.9,6.6,4.9,83,0,0,0,,,,,14.8,344.3,1034.7,30.9,17,121.9,10.6,5,,2010-07-26T07:25:55,2010-07-26T17:27:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-27,13.3,0.9,7,13.3,-1.1,5.8,4.8,86.5,0.131,100,4.17,rain,,,,14.8,249.1,1033.5,65.5,15.5,117.4,10.1,5,,2010-07-27T07:25:07,2010-07-27T17:28:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-28,12.7,5.1,8.6,12.7,3.3,8,7.5,93.4,2.616,100,4.17,rain,,,,13.3,27.3,1024.6,91,5.4,89.1,7.7,4,,2010-07-28T07:24:18,2010-07-28T17:29:19,0.57,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-07-29,13.6,9.1,11.5,13.6,7.7,11.3,9.1,86,0.229,100,4.17,rain,,,,25.9,12.8,1015.1,85.8,15.4,83.8,7.2,3,,2010-07-29T07:23:27,2010-07-29T17:30:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-30,16.9,10.7,13.2,16.9,10.7,13.2,9.4,78,0.164,100,4.17,rain,,,,38.9,2.1,1010.8,78.5,18.5,100.7,8.6,5,,2010-07-30T07:22:35,2010-07-30T17:30:56,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-07-31,15.4,10.1,12.7,15.4,10.1,12.7,7,69.7,1.088,100,12.5,rain,,,,29.5,324.6,1011.3,70.3,18.7,121.6,10.5,5,,2010-07-31T07:21:41,2010-07-31T17:31:45,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-01,12.3,7.1,9.6,12.3,1.9,7.6,5.3,75.7,7.614,100,16.67,rain,,,,44.5,293.1,1012.5,84.6,16.1,80.9,6.9,4,,2010-08-01T07:20:46,2010-08-01T17:32:34,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-02,13.3,7.9,10.3,13.3,4.1,8.9,7.7,84.4,4.18,100,16.67,rain,,,,47.3,204.5,1022.6,75.9,12,136.6,11.8,5,,2010-08-02T07:19:49,2010-08-02T17:33:24,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-03,11.5,8.1,9.6,11.5,4.9,8.2,6.8,83.7,2.392,100,8.33,rain,,,,22.3,236.1,1024,93.2,14.7,83.7,7.2,4,,2010-08-03T07:18:51,2010-08-03T17:34:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-04,13.1,7.1,9.2,13.1,4.5,7.5,6.2,82.1,6.252,100,8.33,rain,,,,35.3,333.7,1016.1,94.8,16,39.1,3.3,1,,2010-08-04T07:17:51,2010-08-04T17:35:04,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-05,11.6,4.6,8.1,11.6,1.9,6,5,81.5,0.862,100,8.33,rain,,,,30.4,258.9,1019.2,73.1,18,103.5,9.1,4,,2010-08-05T07:16:50,2010-08-05T17:35:54,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-06,11.8,5.1,8.1,11.8,2.3,6.6,5.5,84.5,1.616,100,8.33,rain,,,,20.5,247.8,1024.3,82.5,16.9,126.5,10.8,5,,2010-08-06T07:15:48,2010-08-06T17:36:44,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-07,13.2,2.4,7.9,13.2,0.1,6.6,3.7,77.2,0.111,100,4.17,rain,,,,24.1,6.7,1023.6,73.5,17.4,115.8,10,5,,2010-08-07T07:14:44,2010-08-07T17:37:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-08,13.2,3.4,8.6,13.2,1.2,6.8,3.3,70.4,0.049,100,4.17,rain,,,,37.1,11.2,1018.4,39.9,19.6,143.9,12.6,6,,2010-08-08T07:13:40,2010-08-08T17:38:25,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-09,15,4.7,9,15,2.7,7.8,3.5,69.3,0.027,100,4.17,rain,,,,16.6,39.6,1019.4,41.4,20.2,117.9,10.1,5,,2010-08-09T07:12:33,2010-08-09T17:39:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-10,9.8,3.3,6.7,9.6,0.5,5.2,6,95.1,8.118,100,12.5,rain,,,,16.6,307.1,1013,80.8,7.6,60.2,5.1,2,,2010-08-10T07:11:26,2010-08-10T17:40:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-11,10.4,5.3,8.1,10.4,2.6,6,6.8,92,4.827,100,12.5,rain,,,,22.3,354.2,1002.3,83.9,11.2,60,5,3,,2010-08-11T07:10:17,2010-08-11T17:40:57,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-12,12.7,8.1,10,12.7,3.9,8.1,8,87.3,17.766,100,16.67,rain,,,,46.4,223,1010.6,89,11.1,113.6,9.8,5,,2010-08-12T07:09:08,2010-08-12T17:41:47,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-13,13,8.1,10.2,13,5.8,8.9,7.7,85.3,0,0,0,,,,,22.3,287.2,1014.4,88.9,16.2,134.5,11.7,6,,2010-08-13T07:07:57,2010-08-13T17:42:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-14,14.1,9,11.7,14.1,6.7,11.2,6.7,71.9,0.116,100,4.17,rain,,,,59.4,8.4,1004.3,88.9,19.7,93,8,5,,2010-08-14T07:06:45,2010-08-14T17:43:29,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-15,13.4,8.1,11.1,13.4,5.1,10.6,7.8,80,5.27,100,12.5,rain,,,,40.7,323.7,1002.3,82.2,15.7,76.9,6.5,3,,2010-08-15T07:05:31,2010-08-15T17:44:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-16,11.1,5.1,8.1,11.1,1.6,5.3,3.6,73.7,3.196,100,12.5,rain,,,,38.9,279.5,1013.4,66.4,15.9,102.9,9,4,,2010-08-16T07:04:17,2010-08-16T17:45:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-17,12.5,3.1,7.9,12.5,-0.4,6,3.2,73.4,0.027,100,4.17,rain,,,,22.3,348.6,1020.3,65.6,17.9,117.6,10.2,4,,2010-08-17T07:03:02,2010-08-17T17:46:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-18,10.5,6,8.8,10.5,3.4,6,5.1,78,0.048,100,4.17,rain,,,,63,11.2,1006.8,80.2,18.2,79.3,6.8,3,,2010-08-18T07:01:46,2010-08-18T17:46:52,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-19,15.1,6.1,11.1,15.1,1.5,10.4,5.5,69.5,1.78,100,12.5,rain,,,,39.6,323.3,1003.3,63,17.5,143.6,12.3,6,,2010-08-19T07:00:28,2010-08-19T17:47:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95867099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-20,12.1,4.2,8.1,12.1,0.1,5.7,2.6,69,1.992,100,8.33,rain,,,,36.4,324.3,1010.7,57,18.3,112.3,9.6,4,,2010-08-20T06:59:10,2010-08-20T17:48:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-21,13.9,5.1,9.3,13.9,0.9,7.5,4.2,71.2,0.274,100,4.17,rain,,,,33.5,313.7,1015.6,52.8,17.2,129.3,11.1,5,,2010-08-21T06:57:51,2010-08-21T17:49:24,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-22,15.1,4.9,9.7,15.1,1.6,8.2,4.7,72.9,0.105,100,4.17,rain,,,,31.3,356.7,1018.9,28.2,22.5,171.9,14.9,6,,2010-08-22T06:56:31,2010-08-22T17:50:15,0.41,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-23,15.1,4,9.7,15.1,1.4,8.5,4.3,71,0.027,100,4.17,rain,,,,29.5,0.8,1013,44.4,20.7,146.2,12.6,6,,2010-08-23T06:55:10,2010-08-23T17:51:05,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-24,13.9,5.1,9.6,13.9,1.6,7.7,5.1,74.2,7.43,100,8.33,rain,,,,40.7,335.3,1007.1,77,18.8,141.6,12.3,6,,2010-08-24T06:53:48,2010-08-24T17:51:56,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-25,10.7,3.7,7,10.7,-1,3.9,2.6,73.9,0.223,100,8.33,rain,,,,38,342.3,1002.4,52,20,71.4,6.1,3,,2010-08-25T06:52:26,2010-08-25T17:52:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-26,12.1,5.7,8.9,12.1,2.2,6.8,3.9,71.2,0.478,100,8.33,rain,,,,34.1,312,999.5,82.1,19.5,102.4,8.9,4,,2010-08-26T06:51:02,2010-08-26T17:53:37,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-27,11.4,5.6,8.5,11.4,2.1,6.7,5.2,80,2.753,100,12.5,rain,,,,29.5,251.8,1011,69,14,121.9,10.4,4,,2010-08-27T06:49:38,2010-08-27T17:54:27,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-08-28,13.1,5.2,9.3,13.1,1.7,8.3,6.8,84.8,0.04,100,4.17,rain,,,,17.5,244.4,1024.1,82,15.8,118.5,10.2,4,,2010-08-28T06:48:13,2010-08-28T17:55:18,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-29,14.1,5.7,9.7,14.1,3.5,9.1,6.2,80.7,0.193,100,8.33,rain,,,,13,314.3,1028.4,75.9,15.8,128,11,5,,2010-08-29T06:46:48,2010-08-29T17:56:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-30,16.2,3.9,10.3,16.2,1.9,9.2,4.4,68.9,0.027,100,4.17,rain,,,,29.5,0.2,1025.6,48.8,20.3,161.9,13.9,6,,2010-08-30T06:45:22,2010-08-30T17:56:59,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-08-31,12.3,9.1,11,12.3,5.3,10.3,5.9,71,2.319,100,8.33,rain,,,,42.5,5.9,1018.3,81.3,18.5,75,6.5,3,,2010-08-31T06:43:55,2010-08-31T17:57:49,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-01,12.8,8.9,11.2,12.8,7.6,11,9.1,87.6,9.329,100,8.33,rain,,,,23.4,321.3,1014.4,91.1,14,94.5,8.2,4,,2010-09-01T06:42:28,2010-09-01T17:58:39,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-02,12,7.3,9.6,12,6.5,8.9,5.7,78,0,0,0,,,,,27.7,170.1,1020.4,76.6,16.3,192.3,16.6,7,,2010-09-02T06:41:00,2010-09-02T17:59:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-03,15.1,2.9,9.8,15.1,1.2,9.1,6.2,79.7,0.082,100,4.17,rain,,,,14.8,73.1,1018.5,78.4,16.3,146.3,12.7,6,,2010-09-03T06:39:31,2010-09-03T18:00:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-04,17.4,11.2,14.9,17.4,11.2,14.9,12.2,84.2,10.81,100,16.67,rain,,,,40.7,3.7,996.3,90.7,12.9,60.5,5,3,,2010-09-04T06:38:02,2010-09-04T18:01:10,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-05,16.1,9.1,11.6,16.1,7.6,11.4,6.9,73.9,4.191,100,12.5,rain,,,,61.2,274.3,1008,84.2,16.5,141.7,12.4,6,,2010-09-05T06:36:32,2010-09-05T18:02:00,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-06,11.5,5.8,9.1,11.5,3.2,7.7,5.8,80.6,2.982,100,8.33,rain,,,,29.5,276.6,1019.2,78.2,16,107.4,9.2,3,,2010-09-06T06:35:02,2010-09-06T18:02:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-07,13.6,6.1,9.4,13.6,3.6,8.3,6.1,81.1,0.531,100,8.33,rain,,,,18.6,212.5,1025.9,55.1,15.5,208.3,18,7,,2010-09-07T06:33:32,2010-09-07T18:03:40,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-08,15.6,2.3,10,15.6,0.1,9,4.2,70.1,0.137,100,4.17,rain,,,,38.9,10.4,1022.1,59,18.3,171.8,14.6,6,,2010-09-08T06:32:01,2010-09-08T18:04:30,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-09,15.8,11.1,13.3,15.8,11.1,13.3,8.1,71.3,0.052,100,4.17,rain,,,,50,4.1,1008.5,71.2,19.2,143.1,12.4,6,,2010-09-09T06:30:30,2010-09-09T18:05:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-10,13,6.7,10.1,13,4.2,9.2,6.9,80.9,6.612,100,12.5,rain,,,,31.5,281.8,1005.4,53.9,17.5,115.7,9.9,4,,2010-09-10T06:28:58,2010-09-10T18:06:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-11,16.1,6,11.3,16.1,3.7,10.3,5.3,68.3,0,0,0,,,,,24.1,332,1017.1,64.8,20,144.5,12.6,6,,2010-09-11T06:27:27,2010-09-11T18:07:01,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-12,15.4,8.1,12.2,15.4,5.1,11.8,6.6,69.6,0.134,100,4.17,rain,,,,31.3,359.1,1017.5,62.7,20.3,145.3,12.5,6,,2010-09-12T06:25:54,2010-09-12T18:07:51,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,remote,94864099999,94870099999"
"Melbourne,Australia",2010-09-13,14.1,8.8,11,14.1,5.7,10.2,6.9,76.1,0,0,0,,,,,25.9,279.3,1015.6,69.2,16.9,167.3,14.2,6,,2010-09-13T06:24:22,2010-09-13T18:08:41,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-14,13.8,3.1,9.1,13.8,0.5,8.3,3.4,69.4,0,0,0,,,,,18.6,171.4,1015.9,56.7,16.3,204.8,17.6,7,,2010-09-14T06:22:49,2010-09-14T18:09:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-15,14.1,6.4,10.3,14.1,4.7,9.2,4.7,68.7,0.64,100,8.33,rain,,,,35.3,269.9,1014.5,86.2,16.5,137.3,11.7,5,,2010-09-15T06:21:16,2010-09-15T18:10:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-16,12.3,6.9,9.5,12.3,3.6,7.5,4.1,69.8,0.3,100,4.17,rain,,,,40.7,260.2,1018.4,75.8,16.1,179.7,15.4,6,,2010-09-16T06:19:43,2010-09-16T18:11:13,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-17,13.1,7.1,10.2,13.1,3.4,9,4.4,67.8,0,0,0,,,,,27.7,253.2,1023.5,87,11.5,158,13.5,6,,2010-09-17T06:18:10,2010-09-17T18:12:03,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-18,14.4,8.1,10.8,14.4,5.8,9.7,6.7,76.4,0.587,100,8.33,rain,,,,31.3,251.3,1021,94.2,13.5,118.8,10.2,5,,2010-09-18T06:16:37,2010-09-18T18:12:54,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-19,14.1,7.1,10.4,14.1,4.9,9.5,7,80.5,0.177,100,4.17,rain,,,,24.1,231.8,1024,86.3,18,136.1,11.7,4,,2010-09-19T06:15:03,2010-09-19T18:13:45,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-20,15.1,9,11.5,15.1,6.4,10.9,8.9,84.1,0.298,100,12.5,rain,,,,22.3,223.9,1026.7,92.9,16.8,161.5,14,7,,2010-09-20T06:13:30,2010-09-20T18:14:36,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-21,13.1,8.1,11,13.1,6.4,10.9,8.1,82.6,0.479,100,8.33,rain,,,,24.1,199.6,1028.1,91.7,15.3,135.8,11.6,5,,2010-09-21T06:11:56,2010-09-21T18:15:27,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-22,12.9,6.4,10.4,12.9,4.4,10,7.3,82,0,0,0,,,,,22.3,193.9,1027.3,88.6,14.4,205.3,17.7,7,,2010-09-22T06:10:23,2010-09-22T18:16:18,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2010-09-23,13.7,9.1,11.1,13.7,6.4,10.5,5.7,69.8,0.027,100,4.17,rain,,,,20.5,225.8,1025.8,92.4,17.5,135.5,11.6,6,,2010-09-23T06:08:49,2010-09-23T18:17:10,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999"
